"user_id","payment_month","total_revenue","previous_paid_month","next_paid_month","next_calendar_month","previous_calendar_month","previous_paid_month_revenue","new_mrr","new_paid_users","churn_revenue","churn_users","churn_month","expansion_revenue","contraction_revenue","user_id","game_name","language","has_older_device_model","age"
nfIwLLLuemHymdg1HYidrA==,2022-12-01 00:00:00.000 +0200,13.92,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,64.50,,,13.92,1,2023-01-01,,-50.58,,,,,
ngOdQ8biXsraLxTHS862fw==,2022-07-01 00:00:00.000 +0300,13.92,,,2022-08-01,2022-06-01,,13.92,1,13.92,1,2022-08-01,,,,,,,
ni2+3lFt9yVqbt5Vtc8BMQ==,2022-07-01 00:00:00.000 +0300,17.76,,,2022-08-01,2022-06-01,,17.76,1,17.76,1,2022-08-01,,,,,,,
njexPkl3G77JLZwwcq2UVA==,2022-11-01 00:00:00.000 +0200,28.08,,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,,28.08,1,,,,,,,,,,
njexPkl3G77JLZwwcq2UVA==,2022-12-01 00:00:00.000 +0200,18.03,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,28.08,,,18.03,1,2023-01-01,,-10.05,,,,,
nklUUkirU5GYU5ZtNOgx8w==,2022-04-01 00:00:00.000 +0300,19.11,,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,19.11,1,,,,,,,,,,
nklUUkirU5GYU5ZtNOgx8w==,2022-05-01 00:00:00.000 +0300,40.62,2022-04-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-06-01,2022-04-01,19.11,,,40.62,1,2022-06-01,21.51,,,,,,
nklUUkirU5GYU5ZtNOgx8w==,2022-08-01 00:00:00.000 +0300,42.84,2022-05-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-09-01,2022-07-01,40.62,,,42.84,1,2022-09-01,,,,,,,
nklUUkirU5GYU5ZtNOgx8w==,2022-10-01 00:00:00.000 +0300,30.57,2022-08-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,42.84,,,,,,,,,,,,
nklUUkirU5GYU5ZtNOgx8w==,2022-11-01 00:00:00.000 +0200,31.08,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,30.57,,,31.08,1,2022-12-01,0.51,,,,,,
NMmQVq8bB84KydONJjvTfQ==,2022-03-01 00:00:00.000 +0200,15.33,,,2022-04-01,2022-02-01,,15.33,1,15.33,1,2022-04-01,,,,,,,
NntDesROB4ANrudTCXEScA==,2022-07-01 00:00:00.000 +0300,39.12,,2022-10-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,39.12,1,39.12,1,2022-08-01,,,,,,,
NntDesROB4ANrudTCXEScA==,2022-10-01 00:00:00.000 +0300,47.79,2022-07-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,39.12,,,,,,,,,,,,
NntDesROB4ANrudTCXEScA==,2022-11-01 00:00:00.000 +0200,27.63,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,47.79,,,27.63,1,2022-12-01,,-20.16,,,,,
nNZDz4XCOjUv0OfYF+AAGg==,2022-09-01 00:00:00.000 +0300,40.38,,2022-11-01 00:00:00.000 +0200,2022-10-01,2022-08-01,,40.38,1,40.38,1,2022-10-01,,,,,,,
nNZDz4XCOjUv0OfYF+AAGg==,2022-11-01 00:00:00.000 +0200,18.39,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,40.38,,,,,,,,,,,,
nNZDz4XCOjUv0OfYF+AAGg==,2022-12-01 00:00:00.000 +0200,65.64,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,18.39,,,65.64,1,2023-01-01,47.25,,,,,,
Np8MbaAllrt9d2F+g1ZvJQ==,2022-09-01 00:00:00.000 +0300,121.02,,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,,121.02,1,,,,,,,,,,
Np8MbaAllrt9d2F+g1ZvJQ==,2022-10-01 00:00:00.000 +0300,53.82,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,121.02,,,,,,,-67.20,,,,,
Np8MbaAllrt9d2F+g1ZvJQ==,2022-11-01 00:00:00.000 +0200,71.10,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,53.82,,,,,,17.28,,,,,,
Np8MbaAllrt9d2F+g1ZvJQ==,2022-12-01 00:00:00.000 +0200,108.69,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,71.10,,,108.69,1,2023-01-01,37.59,,,,,,
nPrRQwP3UZo2KBlM2mJ8fg==,2022-04-01 00:00:00.000 +0300,31.68,,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,31.68,1,,,,,,,,,,
nPrRQwP3UZo2KBlM2mJ8fg==,2022-05-01 00:00:00.000 +0300,70.08,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,31.68,,,,,,38.40,,,,,,
nPrRQwP3UZo2KBlM2mJ8fg==,2022-06-01 00:00:00.000 +0300,65.25,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,70.08,,,,,,,-4.83,,,,,
nPrRQwP3UZo2KBlM2mJ8fg==,2022-07-01 00:00:00.000 +0300,83.70,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,65.25,,,,,,18.45,,,,,,
nPrRQwP3UZo2KBlM2mJ8fg==,2022-08-01 00:00:00.000 +0300,15.33,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,83.70,,,,,,,-68.37,,,,,
nPrRQwP3UZo2KBlM2mJ8fg==,2022-09-01 00:00:00.000 +0300,17.16,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,15.33,,,,,,1.83,,,,,,
nPrRQwP3UZo2KBlM2mJ8fg==,2022-10-01 00:00:00.000 +0300,60.03,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,17.16,,,,,,42.87,,,,,,
nPrRQwP3UZo2KBlM2mJ8fg==,2022-11-01 00:00:00.000 +0200,15.21,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,60.03,,,,,,,-44.82,,,,,
nPrRQwP3UZo2KBlM2mJ8fg==,2022-12-01 00:00:00.000 +0200,125.28,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,15.21,,,125.28,1,2023-01-01,110.07,,,,,,
nS8ODZHVyaod50PqOekmOw==,2022-10-01 00:00:00.000 +0300,12.6,,,2022-11-01,2022-09-01,,12.6,1,12.6,1,2022-11-01,,,,,,,
o55dseByUOl9s5IQCz1kuQ==,2022-03-01 00:00:00.000 +0200,23.16,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,23.16,1,,,,,,,,,,
o55dseByUOl9s5IQCz1kuQ==,2022-04-01 00:00:00.000 +0300,86.88,2022-03-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,23.16,,,,,,63.72,,,,,,
o55dseByUOl9s5IQCz1kuQ==,2022-05-01 00:00:00.000 +0300,16.44,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,86.88,,,,,,,-70.44,,,,,
o55dseByUOl9s5IQCz1kuQ==,2022-06-01 00:00:00.000 +0300,13.26,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,16.44,,,,,,,-3.18,,,,,
o55dseByUOl9s5IQCz1kuQ==,2022-07-01 00:00:00.000 +0300,15.03,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,13.26,,,,,,1.77,,,,,,
o55dseByUOl9s5IQCz1kuQ==,2022-08-01 00:00:00.000 +0300,15.42,2022-07-01 00:00:00.000 +0300,,2022-09-01,2022-07-01,15.03,,,15.42,1,2022-09-01,0.39,,,,,,
O6owe/pXDy1Bk5nfxuCZyw==,2022-08-01 00:00:00.000 +0300,39.30,,,2022-09-01,2022-07-01,,39.30,1,39.30,1,2022-09-01,,,,,,,
OAAGTJfPU2ECPJT1KYm2ZQ==,2022-09-01 00:00:00.000 +0300,22.14,,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,,22.14,1,,,,,,,,,,
OAAGTJfPU2ECPJT1KYm2ZQ==,2022-10-01 00:00:00.000 +0300,17.64,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,22.14,,,,,,,-4.50,,,,,
OAAGTJfPU2ECPJT1KYm2ZQ==,2022-11-01 00:00:00.000 +0200,42.15,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,17.64,,,,,,24.51,,,,,,
OAAGTJfPU2ECPJT1KYm2ZQ==,2022-12-01 00:00:00.000 +0200,118.80,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,42.15,,,118.80,1,2023-01-01,76.65,,,,,,
ojVPXYZw2oeGtcmG7LcLGA==,2022-04-01 00:00:00.000 +0300,21.33,,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,21.33,1,,,,,,,,,,
ojVPXYZw2oeGtcmG7LcLGA==,2022-05-01 00:00:00.000 +0300,75.90,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,21.33,,,,,,54.57,,,,,,
ojVPXYZw2oeGtcmG7LcLGA==,2022-06-01 00:00:00.000 +0300,98.37,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,75.90,,,,,,22.47,,,,,,
ojVPXYZw2oeGtcmG7LcLGA==,2022-07-01 00:00:00.000 +0300,56.04,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,98.37,,,,,,,-42.33,,,,,
ojVPXYZw2oeGtcmG7LcLGA==,2022-08-01 00:00:00.000 +0300,58.02,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,56.04,,,,,,1.98,,,,,,
ojVPXYZw2oeGtcmG7LcLGA==,2022-09-01 00:00:00.000 +0300,35.67,2022-08-01 00:00:00.000 +0300,,2022-10-01,2022-08-01,58.02,,,35.67,1,2022-10-01,,-22.35,,,,,
oKLGTNuEKW70rLmudZaTGQ==,2022-12-01 00:00:00.000 +0200,32.25,,,2023-01-01,2022-11-01,,32.25,1,32.25,1,2023-01-01,,,,,,,
omF221BxDxXFh233yUEVeQ==,2022-12-01 00:00:00.000 +0200,22.8,,,2023-01-01,2022-11-01,,22.8,1,22.8,1,2023-01-01,,,,,,,
oQQmPjqm7DR+exPmp6xDhg==,2022-07-01 00:00:00.000 +0300,12.42,,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,12.42,1,,,,,,,,,,
oQQmPjqm7DR+exPmp6xDhg==,2022-08-01 00:00:00.000 +0300,13.2,2022-07-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-09-01,2022-07-01,12.42,,,13.2,1,2022-09-01,0.78,,,,,,
oQQmPjqm7DR+exPmp6xDhg==,2022-11-01 00:00:00.000 +0200,13.53,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,13.2,,,,,,,,,,,,
oQQmPjqm7DR+exPmp6xDhg==,2022-12-01 00:00:00.000 +0200,13.53,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,13.53,,,13.53,1,2023-01-01,,,,,,,
orbgZNBGuhZZx63HTAbyIw==,2022-04-01 00:00:00.000 +0300,62.13,,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,62.13,1,,,,,,,,,,
orbgZNBGuhZZx63HTAbyIw==,2022-05-01 00:00:00.000 +0300,155.97,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,62.13,,,,,,93.84,,,,,,
orbgZNBGuhZZx63HTAbyIw==,2022-06-01 00:00:00.000 +0300,117.48,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,155.97,,,,,,,-38.49,,,,,
orbgZNBGuhZZx63HTAbyIw==,2022-07-01 00:00:00.000 +0300,69.15,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,117.48,,,,,,,-48.33,,,,,
orbgZNBGuhZZx63HTAbyIw==,2022-08-01 00:00:00.000 +0300,141.48,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,69.15,,,,,,72.33,,,,,,
orbgZNBGuhZZx63HTAbyIw==,2022-09-01 00:00:00.000 +0300,54.45,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,141.48,,,,,,,-87.03,,,,,
orbgZNBGuhZZx63HTAbyIw==,2022-10-01 00:00:00.000 +0300,35.76,2022-09-01 00:00:00.000 +0300,,2022-11-01,2022-09-01,54.45,,,35.76,1,2022-11-01,,-18.69,,,,,
ORSvkhCut21rsk0cVtJfJA==,2022-09-01 00:00:00.000 +0300,146.25,,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,,146.25,1,,,,,,,,,,
ORSvkhCut21rsk0cVtJfJA==,2022-10-01 00:00:00.000 +0300,47.61,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,146.25,,,,,,,-98.64,,,,,
ORSvkhCut21rsk0cVtJfJA==,2022-11-01 00:00:00.000 +0200,35.31,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,47.61,,,,,,,-12.30,,,,,
ORSvkhCut21rsk0cVtJfJA==,2022-12-01 00:00:00.000 +0200,56.22,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,35.31,,,56.22,1,2023-01-01,20.91,,,,,,
+osJakLn8jv4bzFmPieelw==,2022-08-01 00:00:00.000 +0300,13.29,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,13.29,1,,,,,,,,,,
+osJakLn8jv4bzFmPieelw==,2022-09-01 00:00:00.000 +0300,43.92,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,13.29,,,,,,30.63,,,,,,
+osJakLn8jv4bzFmPieelw==,2022-10-01 00:00:00.000 +0300,21.06,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,43.92,,,,,,,-22.86,,,,,
+osJakLn8jv4bzFmPieelw==,2022-11-01 00:00:00.000 +0200,12.45,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,21.06,,,,,,,-8.61,,,,,
+osJakLn8jv4bzFmPieelw==,2022-12-01 00:00:00.000 +0200,31.32,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,12.45,,,31.32,1,2023-01-01,18.87,,,,,,
OtAfKAtIU2D/ISKleQ64ug==,2022-07-01 00:00:00.000 +0300,14.55,,,2022-08-01,2022-06-01,,14.55,1,14.55,1,2022-08-01,,,,,,,
OU1FxSli7e6szUGr2+7M9A==,2022-12-01 00:00:00.000 +0200,75.39,,,2023-01-01,2022-11-01,,75.39,1,75.39,1,2023-01-01,,,,,,,
OwODWxXcsV4bBnhONiLkwg==,2022-04-01 00:00:00.000 +0300,14.37,,,2022-05-01,2022-03-01,,14.37,1,14.37,1,2022-05-01,,,,,,,
Ox0UcaMHdCuTLe5/JQrJMQ==,2022-06-01 00:00:00.000 +0300,17.76,,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,,17.76,1,,,,,,,,,,
Ox0UcaMHdCuTLe5/JQrJMQ==,2022-07-01 00:00:00.000 +0300,28.35,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,17.76,,,,,,10.59,,,,,,
Ox0UcaMHdCuTLe5/JQrJMQ==,2022-08-01 00:00:00.000 +0300,36.54,2022-07-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-09-01,2022-07-01,28.35,,,36.54,1,2022-09-01,8.19,,,,,,
Ox0UcaMHdCuTLe5/JQrJMQ==,2022-10-01 00:00:00.000 +0300,42.90,2022-08-01 00:00:00.000 +0300,,2022-11-01,2022-09-01,36.54,,,42.90,1,2022-11-01,,,,,,,
OYDRFRAiT1uYAqbWXOwRfw==,2022-12-01 00:00:00.000 +0200,82.14,,,2023-01-01,2022-11-01,,82.14,1,82.14,1,2023-01-01,,,,,,,
p0Ysy5XSVvKlZbKqzjyJgQ==,2022-07-01 00:00:00.000 +0300,22.02,,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,22.02,1,,,,,,,,,,
p0Ysy5XSVvKlZbKqzjyJgQ==,2022-08-01 00:00:00.000 +0300,14.85,2022-07-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-09-01,2022-07-01,22.02,,,14.85,1,2022-09-01,,-7.17,,,,,
p0Ysy5XSVvKlZbKqzjyJgQ==,2022-10-01 00:00:00.000 +0300,39.69,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01,2022-09-01,14.85,,,39.69,1,2022-11-01,,,,,,,
p0Ysy5XSVvKlZbKqzjyJgQ==,2022-12-01 00:00:00.000 +0200,58.35,2022-10-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,39.69,,,58.35,1,2023-01-01,,,,,,,
pA81NE5UM892xwiOsE375g==,2022-12-01 00:00:00.000 +0200,27.84,,,2023-01-01,2022-11-01,,27.84,1,27.84,1,2023-01-01,,,,,,,
pLOCMIX+imLIzoDehgdOPA==,2022-05-01 00:00:00.000 +0300,68.16,,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,,68.16,1,,,,,,,,,,
pLOCMIX+imLIzoDehgdOPA==,2022-06-01 00:00:00.000 +0300,55.53,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,68.16,,,,,,,-12.63,,,,,
pLOCMIX+imLIzoDehgdOPA==,2022-07-01 00:00:00.000 +0300,151.44,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,55.53,,,,,,95.91,,,,,,
pLOCMIX+imLIzoDehgdOPA==,2022-08-01 00:00:00.000 +0300,129.75,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,151.44,,,,,,,-21.69,,,,,
pLOCMIX+imLIzoDehgdOPA==,2022-09-01 00:00:00.000 +0300,109.89,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,129.75,,,,,,,-19.86,,,,,
pLOCMIX+imLIzoDehgdOPA==,2022-10-01 00:00:00.000 +0300,46.80,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,109.89,,,,,,,-63.09,,,,,
pLOCMIX+imLIzoDehgdOPA==,2022-11-01 00:00:00.000 +0200,61.92,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,46.80,,,,,,15.12,,,,,,
pLOCMIX+imLIzoDehgdOPA==,2022-12-01 00:00:00.000 +0200,41.85,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,61.92,,,41.85,1,2023-01-01,,-20.07,,,,,
prNQwR2IPPsvGpFgOpcGaQ==,2022-03-01 00:00:00.000 +0200,15.66,,2022-05-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,15.66,1,15.66,1,2022-04-01,,,,,,,
prNQwR2IPPsvGpFgOpcGaQ==,2022-05-01 00:00:00.000 +0300,95.52,2022-03-01 00:00:00.000 +0200,2022-07-01 00:00:00.000 +0300,2022-06-01,2022-04-01,15.66,,,95.52,1,2022-06-01,,,,,,,
prNQwR2IPPsvGpFgOpcGaQ==,2022-07-01 00:00:00.000 +0300,54.30,2022-05-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-08-01,2022-06-01,95.52,,,54.30,1,2022-08-01,,,,,,,
prNQwR2IPPsvGpFgOpcGaQ==,2022-10-01 00:00:00.000 +0300,47.46,2022-07-01 00:00:00.000 +0300,,2022-11-01,2022-09-01,54.30,,,47.46,1,2022-11-01,,,,,,,
psERjQAamFwr88Zadc4wcQ==,2022-07-01 00:00:00.000 +0300,13.08,,,2022-08-01,2022-06-01,,13.08,1,13.08,1,2022-08-01,,,,,,,
PWvj9YoQTtX9FGLgG1CWJQ==,2022-08-01 00:00:00.000 +0300,18.69,,,2022-09-01,2022-07-01,,18.69,1,18.69,1,2022-09-01,,,,,,,
PydH3c1l9bUvwz7hsiaBOg==,2022-08-01 00:00:00.000 +0300,32.55,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,32.55,1,,,,,,,,,,
PydH3c1l9bUvwz7hsiaBOg==,2022-09-01 00:00:00.000 +0300,55.17,2022-08-01 00:00:00.000 +0300,,2022-10-01,2022-08-01,32.55,,,55.17,1,2022-10-01,22.62,,,,,,
pz7LUOs9i7xgncmHVxQvOw==,2022-03-01 00:00:00.000 +0200,36.51,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,36.51,1,,,,,,,,,,
pz7LUOs9i7xgncmHVxQvOw==,2022-04-01 00:00:00.000 +0300,19.5,2022-03-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,36.51,,,,,,,-17.01,,,,,
pz7LUOs9i7xgncmHVxQvOw==,2022-05-01 00:00:00.000 +0300,39.6,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,19.5,,,,,,20.1,,,,,,
pz7LUOs9i7xgncmHVxQvOw==,2022-06-01 00:00:00.000 +0300,89.61,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,39.6,,,,,,50.01,,,,,,
pz7LUOs9i7xgncmHVxQvOw==,2022-07-01 00:00:00.000 +0300,52.77,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,89.61,,,,,,,-36.84,,,,,
pz7LUOs9i7xgncmHVxQvOw==,2022-08-01 00:00:00.000 +0300,36.57,2022-07-01 00:00:00.000 +0300,,2022-09-01,2022-07-01,52.77,,,36.57,1,2022-09-01,,-16.20,,,,,
PzG6g7FMYUPp0RMvXhfesQ==,2022-09-01 00:00:00.000 +0300,36.45,,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,,36.45,1,,,,,,,,,,
PzG6g7FMYUPp0RMvXhfesQ==,2022-10-01 00:00:00.000 +0300,19.23,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,36.45,,,,,,,-17.22,,,,,
PzG6g7FMYUPp0RMvXhfesQ==,2022-11-01 00:00:00.000 +0200,13.74,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,19.23,,,,,,,-5.49,,,,,
PzG6g7FMYUPp0RMvXhfesQ==,2022-12-01 00:00:00.000 +0200,15.9,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,13.74,,,15.9,1,2023-01-01,2.16,,,,,,
Q0GNgLhqfwwVwtvQhJt58A==,2022-11-01 00:00:00.000 +0200,21.24,,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,,21.24,1,,,,,,,,,,
Q0GNgLhqfwwVwtvQhJt58A==,2022-12-01 00:00:00.000 +0200,56.58,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,21.24,,,56.58,1,2023-01-01,35.34,,,,,,
Q6BQCpZ1b6I15evvHZ6xYA==,2022-10-01 00:00:00.000 +0300,27.18,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,27.18,1,,,,,,,,,,
Q6BQCpZ1b6I15evvHZ6xYA==,2022-11-01 00:00:00.000 +0200,15.78,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,27.18,,,,,,,-11.40,,,,,
Q6BQCpZ1b6I15evvHZ6xYA==,2022-12-01 00:00:00.000 +0200,74.85,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,15.78,,,74.85,1,2023-01-01,59.07,,,,,,
q8UcdT1sZCl07AqhDVz5ZA==,2022-08-01 00:00:00.000 +0300,115.14,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,115.14,1,,,,,,,,,,
q8UcdT1sZCl07AqhDVz5ZA==,2022-09-01 00:00:00.000 +0300,61.98,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,115.14,,,,,,,-53.16,,,,,
q8UcdT1sZCl07AqhDVz5ZA==,2022-10-01 00:00:00.000 +0300,33.0,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01,2022-09-01,61.98,,,33.0,1,2022-11-01,,-28.98,,,,,
q8UcdT1sZCl07AqhDVz5ZA==,2022-12-01 00:00:00.000 +0200,65.46,2022-10-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,33.0,,,65.46,1,2023-01-01,,,,,,,
qEF/fPDQLJPXIx6RiSIP1A==,2022-05-01 00:00:00.000 +0300,21.84,,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,,21.84,1,,,,,,,,,,
qEF/fPDQLJPXIx6RiSIP1A==,2022-06-01 00:00:00.000 +0300,32.04,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,21.84,,,,,,10.20,,,,,,
qEF/fPDQLJPXIx6RiSIP1A==,2022-07-01 00:00:00.000 +0300,78.78,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,32.04,,,,,,46.74,,,,,,
qEF/fPDQLJPXIx6RiSIP1A==,2022-08-01 00:00:00.000 +0300,48.51,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,78.78,,,,,,,-30.27,,,,,
qEF/fPDQLJPXIx6RiSIP1A==,2022-09-01 00:00:00.000 +0300,77.04,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,48.51,,,,,,28.53,,,,,,
qEF/fPDQLJPXIx6RiSIP1A==,2022-10-01 00:00:00.000 +0300,17.67,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,77.04,,,,,,,-59.37,,,,,
qEF/fPDQLJPXIx6RiSIP1A==,2022-11-01 00:00:00.000 +0200,29.85,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,17.67,,,,,,12.18,,,,,,
qEF/fPDQLJPXIx6RiSIP1A==,2022-12-01 00:00:00.000 +0200,28.32,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,29.85,,,28.32,1,2023-01-01,,-1.53,,,,,
